DATAEMISSAO;CODIGOCLIENTE;DESCRICAOCLIENTE;CODIGOGRUPOPRODUTO;DESCRICAOGRUPOPRODUTO;CODIGOPRODUTO;NOMEPRODUTO;TIPOFATURAMENTO;DESCRICAOTIPOFATURAMENTO;VOLUME;VALORLIQUIDO;MES
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;3;BONIFICAÇÃO;11;48.29;Janeiro
2026-01-21;10001683;ATACADISTA BRINDE AMIGO;90013172;Bebidas Mistas Alcoólicas;10015858;Drink Misto Strawberry 269ml;1;VENDA;1073;10493.939999999999;Janeiro
2026-01-21;10004210;CENTRAL LOGÍSTICA DAS BEBIDAS;90013210;Produção de Bebidas em Grande Escala;10023211;Concentrado de Xarope Guaraná 50L;1;VENDA;1469;18024.63;Janeiro
2026-01-21;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;721;13691.789999999999;Janeiro
2026-01-21;10004225;DISTRIBUIDORA BRINDE ATIVO;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;1;VENDA;1895;18703.649999999998;Janeiro
2026-01-21;10004223;LOGÍSTICA BEBIDAS DO SUL;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;13;COMPRA;431;6434.83;Janeiro
2026-01-21;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;370;2767.6000000000004;Janeiro
2026-01-21;10004006;SUPRIMENTOS GARRAFAS & COPO;90013041;Cervejas Artesanais Lupuladas;10026840;Cerveja Session IPA Light 355ml;1;VENDA;1038;18258.42;Janeiro
2026-01-21;10004007;LOGÍSTICA GUARDA BEBIDAS;90013153;Refrigerantes Sabor Cola;10001866;Refri Cola Original 2L;1;VENDA;1900;11172.0;Janeiro
2026-01-21;10004232;COMERCIAL ALPHA BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;989;11086.69;Janeiro
2026-01-21;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;1625;20475.0;Janeiro
2026-01-21;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022949;Energético Focus Max 1L (Garrafa);1;VENDA;1571;25261.679999999997;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;1395;24203.250000000004;Janeiro
2026-01-21;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013011;Cervejas Lager Tradicionais;10001628;Cerveja Lager Standard 350ml (Lata);1;VENDA;1075;9245.0;Janeiro
2026-01-21;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;897;5292.3;Janeiro
2026-01-21;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;61;996.74;Janeiro
2026-01-21;10004205;DISTRIBUIDORA VIVA SABOR BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022946;Energético Focus Max 250ml (Lata);3;BONIFICAÇÃO;32;61.76;Janeiro
2026-01-21;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005775;Pack 12 Unidades Gin Tônica 269ml;2;DEVOLUÇÃO DE VENDA;-280;-1677.2;Janeiro
2026-01-21;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;90013153;Refrigerantes Sabor Cola;10001865;Refri Cola Original 600ml;1;VENDA;345;6806.85;Janeiro
2026-01-21;10004232;COMERCIAL ALPHA BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;1796;18265.32;Janeiro
2026-01-21;10004215;CENTRAL DE SUPRIMENTOS DE BEBIDAS;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;70;934.5;Janeiro
2026-01-21;10004230;SUPRIMENTOS GARRAFAS & SABORES;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;249;2592.09;Janeiro
2026-01-21;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;1148;15796.48;Janeiro
2026-01-21;10004215;CENTRAL DE SUPRIMENTOS DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003703;Mojito Pronto Lata 269ml;1;VENDA;1687;21340.55;Janeiro
2026-01-21;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;416;7026.24;Janeiro
2026-01-21;10004219;SUPRIMENTOS MASTER BEBIDAS;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;1828;30746.96;Janeiro
2026-01-21;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;209;1924.89;Janeiro
2026-01-21;10004202;CENTRAL CONFORT BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;1296;25492.320000000003;Janeiro
2026-01-21;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;1025;5268.5;Janeiro
2026-01-21;10004205;DISTRIBUIDORA VIVA SABOR BEBIDAS;90013068;Cervejas Especiais de Trigo;10003720;Cerveja Weiss Trigo Dunkel 500ml;13;COMPRA;213;3077.85;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013082;Cervejas Regionais;10021924;Cerveja Pilsen Regional do Sul 600ml;1;VENDA;10;199.5;Janeiro
2026-01-21;10004006;SUPRIMENTOS GARRAFAS & COPO;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;1;VENDA;468;8714.16;Janeiro
2026-01-21;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;130;1394.9;Janeiro
2026-01-21;10004232;COMERCIAL ALPHA BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;1174;18114.82;Janeiro
2026-01-21;10004210;CENTRAL LOGÍSTICA DAS BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;3;BONIFICAÇÃO;11;22.66;Janeiro
2026-01-21;10004236;ATACADISTA SELEÇÃO DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015857;Drink Misto Peach 269ml;1;VENDA;271;2444.42;Janeiro
2026-01-21;10004007;LOGÍSTICA GUARDA BEBIDAS;90013041;Cervejas Artesanais Lupuladas;10026840;Cerveja Session IPA Light 355ml;1;VENDA;446;8777.28;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10005777;Cocktail de Frutas Lata 269ml;1;VENDA;677;10486.73;Janeiro
2026-01-21;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;1235;17425.85;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013068;Cervejas Especiais de Trigo;10003720;Cerveja Weiss Trigo Dunkel 500ml;1;VENDA;1978;17307.5;Janeiro
2026-01-21;10004002;COMERCIAL MUNDO DAS BEBIDAS;90013041;Cervejas Artesanais Lupuladas;10026840;Cerveja Session IPA Light 355ml;1;VENDA;1673;17583.23;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022965;Energético Focus Max Zero 473ml;1;VENDA;503;4919.339999999999;Janeiro
2026-01-21;10004007;LOGÍSTICA GUARDA BEBIDAS;90013153;Refrigerantes Sabor Cola;10001864;Refri Cola Original 250ml;1;VENDA;166;1787.82;Janeiro
2026-01-21;10004204;LOGÍSTICA VALE DAS BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;13;COMPRA;363;4247.099999999999;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013032;Vinhos Tintos Importados;10024278;Vinho Tinto Merlot Chileno 750ml;1;VENDA;413;7917.210000000001;Janeiro
2026-01-21;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;1;VENDA;772;9742.64;Janeiro
2026-01-21;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;648;5922.72;Janeiro
2026-01-21;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;855;16356.15;Janeiro
2026-01-21;10004230;SUPRIMENTOS GARRAFAS & SABORES;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;1;VENDA;1278;12741.660000000002;Janeiro
2026-01-21;10004206;LOGÍSTICA NACIONAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022636;Água Tônica Tradicional 350ml;3;BONIFICAÇÃO;27;119.34;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013094;Bebidas Energéticas Premium;10020283;Energético Red Blue Summer Edition 250ml;1;VENDA;1649;20826.870000000003;Janeiro
2026-01-21;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022949;Energético Focus Max 1L (Garrafa);1;VENDA;291;5194.35;Janeiro
2026-01-21;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013153;Refrigerantes Sabor Cola;10001865;Refri Cola Original 600ml;1;VENDA;138;746.58;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;3;BONIFICAÇÃO;45;100.80000000000001;Janeiro
2026-01-21;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;634;11900.18;Janeiro
2026-01-21;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013060;Bebidas Prontas para Consumo (RTD);10003702;Vodka e Maçã Verde Lata 269ml;1;VENDA;872;9225.76;Janeiro
2026-01-21;10004225;DISTRIBUIDORA BRINDE ATIVO;90013079;Refrigerantes Sabor Frutas;10007785;Refrigerante de Guaraná 2L;1;VENDA;544;6821.759999999999;Janeiro
2026-01-21;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;91503409;Bebidas Prontas Geladas;10021534;Hard Seltzer Limão 310ml;1;VENDA;1535;13768.95;Janeiro
2026-01-21;10004210;CENTRAL LOGÍSTICA DAS BEBIDAS;90013014;Sucos Naturais Premium;10008337;Suco de Laranja Integral 500ml;1;VENDA;1871;23499.760000000002;Janeiro
2026-01-21;10004215;CENTRAL DE SUPRIMENTOS DE BEBIDAS;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;13;COMPRA;1470;24107.999999999996;Janeiro
2026-01-21;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;1246;17655.82;Janeiro
2026-01-21;10004202;CENTRAL CONFORT BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;265;2377.05;Janeiro
2026-01-21;10004006;SUPRIMENTOS GARRAFAS & COPO;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;806;9607.52;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10005777;Cocktail de Frutas Lata 269ml;1;VENDA;1169;7388.08;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;1719;14078.609999999999;Janeiro
2026-01-21;10004220;ATACADO COPO GELADO;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;1949;25687.82;Janeiro
2026-01-21;10000449;ATACADO BRINDE & CIA;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;991;15667.710000000001;Janeiro
2026-01-21;10004204;LOGÍSTICA VALE DAS BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;966;5969.88;Janeiro
2026-01-21;10004215;CENTRAL DE SUPRIMENTOS DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;597;10525.109999999999;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;698;5856.22;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;1389;18904.29;Janeiro
2026-01-21;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;818;8032.76;Janeiro
2026-01-21;10004205;DISTRIBUIDORA VIVA SABOR BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015857;Drink Misto Peach 269ml;13;COMPRA;838;13852.140000000001;Janeiro
2026-01-21;10004001;LOGÍSTICA GARRAFAS & LOG;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;1;VENDA;1294;10028.5;Janeiro
2026-01-21;10004223;LOGÍSTICA BEBIDAS DO SUL;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;956;10315.24;Janeiro
2026-01-21;10001683;ATACADISTA BRINDE AMIGO;90013172;Bebidas Mistas Alcoólicas;10015858;Drink Misto Strawberry 269ml;1;VENDA;22;203.72;Janeiro
2026-01-21;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;1638;15610.14;Janeiro
2026-01-21;10004210;CENTRAL LOGÍSTICA DAS BEBIDAS;90013018;Destilados Premium;10002994;Vodka Destilada Premium 1L;1;VENDA;1218;11534.460000000001;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013210;Produção de Bebidas em Grande Escala;10023215;Aditivo de Corante Natural 1L;1;VENDA;1364;8388.6;Janeiro
2026-01-21;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013210;Produção de Bebidas em Grande Escala;10023219;Concentrado de Xarope Laranja 50L;1;VENDA;1915;29835.7;Janeiro
2026-01-21;10004011;DISTRIBUIDORA BEM-ESTAR BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015857;Drink Misto Peach 269ml;3;BONIFICAÇÃO;43;101.91000000000001;Janeiro
2026-01-21;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;1481;17875.670000000002;Janeiro
2026-01-21;10004001;LOGÍSTICA GARRAFAS & LOG;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;1414;19103.14;Janeiro
2026-01-21;10004011;DISTRIBUIDORA BEM-ESTAR BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;1117;6333.39;Janeiro
2026-01-21;10004225;DISTRIBUIDORA BRINDE ATIVO;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;1;VENDA;222;4300.14;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;850;11492.0;Janeiro
2026-01-21;10004002;COMERCIAL MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;632;10592.320000000002;Janeiro
2026-01-21;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;1336;21095.44;Janeiro
2026-01-21;10004221;DISTRIBUIDORA BRINDE & AMIGOS;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;1;VENDA;1096;6959.599999999999;Janeiro
2026-01-21;10004001;LOGÍSTICA GARRAFAS & LOG;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;1700;9690.0;Janeiro
2026-01-21;10004209;DISTRIBUIDORA VIDA DE BEBIDA;90013172;Bebidas Mistas Alcoólicas;10015859;Drink Misto Green Apple 269ml;3;BONIFICAÇÃO;24;109.19999999999999;Janeiro
2026-01-21;10000449;ATACADO BRINDE & CIA;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;112;1111.04;Janeiro
2026-01-21;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;1830;35666.7;Janeiro
2026-01-21;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013082;Cervejas Regionais;10021924;Cerveja Pilsen Regional do Sul 600ml;1;VENDA;1438;22950.48;Janeiro
2026-01-21;10004211;DISTRIBUIDORA TUDO EM BEBIDAS;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;1;VENDA;176;2360.16;Janeiro
2026-01-21;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;1667;24154.83;Janeiro
2026-01-21;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013068;Cervejas Especiais de Trigo;10003720;Cerveja Weiss Trigo Dunkel 500ml;1;VENDA;1476;17918.64;Janeiro
2026-01-21;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013023;Destilados Especiais;10013359;Rum Carta Blanca Especial 1L;1;VENDA;1243;8663.71;Janeiro
2026-01-21;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013068;Cervejas Especiais de Trigo;10003720;Cerveja Weiss Trigo Dunkel 500ml;1;VENDA;1238;7588.94;Janeiro
2026-01-21;10004232;COMERCIAL ALPHA BEBIDAS;90013094;Bebidas Energéticas Premium;10020283;Energético Red Blue Summer Edition 250ml;1;VENDA;100;1726.0000000000002;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013011;Cervejas Lager Tradicionais;10001628;Cerveja Lager Standard 350ml (Lata);1;VENDA;1126;6159.219999999999;Janeiro
2026-01-21;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;149;2534.4900000000002;Janeiro
2026-01-21;10004209;DISTRIBUIDORA VIDA DE BEBIDA;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;3;BONIFICAÇÃO;38;94.62;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;149;1832.7;Janeiro
2026-01-21;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013068;Cervejas Especiais de Trigo;10003719;Cerveja Weiss Trigo Tradicional 500ml;3;BONIFICAÇÃO;8;22.0;Janeiro
2026-01-21;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;1;VENDA;1466;21740.78;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;921;15703.050000000001;Janeiro
2026-01-21;10001683;ATACADISTA BRINDE AMIGO;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;259;3185.7000000000003;Janeiro
2026-01-21;10004006;SUPRIMENTOS GARRAFAS & COPO;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;1;VENDA;848;13177.92;Janeiro
2026-01-21;10004209;DISTRIBUIDORA VIDA DE BEBIDA;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;887;10989.93;Janeiro
2026-01-21;10004001;LOGÍSTICA GARRAFAS & LOG;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;279;3515.4;Janeiro
2026-01-21;10004205;DISTRIBUIDORA VIVA SABOR BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;411;3600.36;Janeiro
2026-01-21;10004211;DISTRIBUIDORA TUDO EM BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;1537;10267.16;Janeiro
2026-01-21;10004219;SUPRIMENTOS MASTER BEBIDAS;90013210;Produção de Bebidas em Grande Escala;10023219;Concentrado de Xarope Laranja 50L;1;VENDA;521;3803.2999999999997;Janeiro
2026-01-21;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020283;Energético Red Blue Summer Edition 250ml;1;VENDA;1995;29745.45;Janeiro
2026-01-21;10004232;COMERCIAL ALPHA BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015859;Drink Misto Green Apple 269ml;1;VENDA;1145;6892.9;Janeiro
2026-01-21;10004001;LOGÍSTICA GARRAFAS & LOG;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;812;5294.24;Janeiro
2026-01-21;10004230;SUPRIMENTOS GARRAFAS & SABORES;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;1292;17480.76;Janeiro
2026-01-21;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;732;8952.36;Janeiro
2026-01-21;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;91503404;Bebidas Gasosas Saborizadas;10022636;Água Tônica Tradicional 350ml;1;VENDA;245;1925.7;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013023;Destilados Especiais;10013359;Rum Carta Blanca Especial 1L;1;VENDA;1709;30864.539999999997;Janeiro
2026-01-21;10004202;CENTRAL CONFORT BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;603;11511.27;Janeiro
2026-01-21;10004236;ATACADISTA SELEÇÃO DE BEBIDAS;90013079;Refrigerantes Sabor Frutas;10007785;Refrigerante de Guaraná 2L;13;COMPRA;1413;15599.519999999999;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003703;Mojito Pronto Lata 269ml;1;VENDA;1931;36689.0;Janeiro
2026-01-21;10004230;SUPRIMENTOS GARRAFAS & SABORES;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;1;VENDA;1480;14755.6;Janeiro
2026-01-21;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;852;9942.84;Janeiro
2026-01-21;10004223;LOGÍSTICA BEBIDAS DO SUL;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;13;COMPRA;991;9741.53;Janeiro
2026-01-21;10004232;COMERCIAL ALPHA BEBIDAS;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;1817;29108.34;Janeiro
2026-01-21;10004001;LOGÍSTICA GARRAFAS & LOG;90013094;Bebidas Energéticas Premium;10020282;Energético Red Blue Tropical Edition 250ml;1;VENDA;160;1590.3999999999999;Janeiro
2026-01-21;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;1346;19840.04;Janeiro
2026-01-21;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;1211;12400.64;Janeiro
2026-01-21;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015855;Drink Misto Pineapple 269ml;1;VENDA;485;8521.45;Janeiro
2026-01-21;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;90013094;Bebidas Energéticas Premium;10020282;Energético Red Blue Tropical Edition 250ml;1;VENDA;1401;26815.14;Janeiro
2026-01-21;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;3;BONIFICAÇÃO;35;121.1;Janeiro
2026-01-21;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015858;Drink Misto Strawberry 269ml;3;BONIFICAÇÃO;30;150.0;Janeiro
2026-01-21;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013079;Refrigerantes Sabor Frutas;10007786;Refrigerante de Laranja 600ml;1;VENDA;625;9562.5;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013094;Bebidas Energéticas Premium;10020282;Energético Red Blue Tropical Edition 250ml;1;VENDA;204;1893.12;Janeiro
2026-01-21;10004002;COMERCIAL MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;1743;32594.1;Janeiro
2026-01-21;10004007;LOGÍSTICA GUARDA BEBIDAS;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;1769;18945.99;Janeiro
2026-01-21;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;91503409;Bebidas Prontas Geladas;10021537;Hard Seltzer Abacaxi 310ml;1;VENDA;1567;22047.69;Janeiro
2026-01-21;10004209;DISTRIBUIDORA VIDA DE BEBIDA;90013220;Cervejas Comerciais;10005046;Cerveja Pilsen Comercial 600ml;1;VENDA;707;10025.26;Janeiro
